,index,url,lecture_name,professor_name,rate,semester,text
392,96,https://yonsei.everytime.kr/lecture/view/203240,채플(3),이대성,100.0,16년 1학기,ZZZ..... 막판 4결은 너무나도 행복한 것!
393,97,https://yonsei.everytime.kr/lecture/view/203240,채플(3),이대성,100.0,16년 1학기,서문자췬데 대강당 너무 멈  성의성의성의성의성윽
394,98,https://yonsei.everytime.kr/lecture/view/203240,채플(3),이대성,100.0,16년 1학기,채플의 손이 닿지 않는 곳에 앉아 잠을 잘 잤어요~~ 음대학생들은 볼때마다 대단한것같습니다
395,99,https://yonsei.everytime.kr/lecture/view/203240,채플(3),이대성,100.0,16년 1학기,이 분 걍 목소리 개 설렘 ㅎㅎ!!딱히 자도 잡지않는 듯... ㅎㅎㅎㅎㅎㅎㅎ한 학기 채플패스 감사합니다
396,0,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,"'아멘' 이라고만 썼더니 좀 더 성의있는 강의평을 써달래요. ^^오, 주여! 아멘!!!"
397,1,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,걍 2배속으로 켜놓고 마지막 5분만 듣고 창작하면 됩니다.미리 해놓으면 정말 편안함
398,2,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,분명 영상이라고 했는데 영강 같지 않은 영강. 비대면 꿀강.
399,3,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,비대면 채플은 무적. 더 이상의 설명은 필요없다
400,4,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,(비대면) 영상이랑 140자 이상 소감문으로 출석체크. 1부에서 노래 편하게 듣고 2부 영상 대충보고 주제 하나에 에피소드 하나 자작하면 140자 금방 넘김. 개꿀
401,5,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,코로나로 인한 꿀강소리 안 키고 틀어놔서 매주 온라인 출석하고나중에 중간 보면서 이야기 지어내면 됩니당
402,6,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,소감문이 귀찮긴한데 공백제외140자 금방써서 쉬워요 걍 틀어놓고 삘받는 부분에서 대충 끄적이면됨
403,7,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,비대면 학기 한정 힐링시간. 적당히 틀어두다가 귀에 들어오는 단어로 글 지어내면 끝!
404,8,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,찬양채플은 좋아서 힐링하고 갑니다 ~ 집중안될때나 잠올 때 들으면 꿀임. 말씀채플은 핵심 키워드만 뽑아서 소감문 후딱 쓰면됨. 밀리지 않고 그때그때하는거랑 강의끝까지 다보는게 중요함
405,9,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,21년 1학기,소감문 공백 제외 140자인 것만 확실히 알고 강의 내용에서 인상깊었던 부분 쓰면 출석처리됩니다!비대면이라 좋아요
406,10,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,1학점 챙겨갑니다비대면이라서 안 들어도 되고 좋아요
407,11,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,21년 1학기,무슨 말이 더 필요한가? 싸강이다. 그냥 내용 대충 듣고 느낀 점 써내도록 하자.
408,12,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나라서 비대면으로 진행되서 좋았음. 출석과제도 간단하게 글 몇 자 적으면 끝
409,13,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 학기때 정말 힐링되는 시간이였습니다.
410,14,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,개꿀강의 역시 채플은 잘 째고 출석만 하면 돼서 좋아요
411,15,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,온라인 채플은 채플. 그냥 듣고 강의평.소감만 남기면 된다. 되게 쉬운 작업이고 패스만 하면 되니까 놓치지 않고 꼬박꼬박하면 될것.
412,16,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나학기라서 크게 불편한점 없음 귀찮은거 빼고
413,17,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,음악도 듣고 영상의 질도 높아서 강의 듣기에 좋았습니다!
414,18,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나학기 채플은 최고다.........
415,19,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,19년 1학기,계단 쪽 좌석에 앉아서 편했습니다!최대한 늦게 수강신청 하는 게 뒷자리 들어가기에는 가장 좋은 방법인 거 같네요
416,20,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 감상문 뭐 쓰다보면 ㄱㅊ아짐.. 근데 싸강이라 넘 좋은듯 시간에 구애안받는게
417,21,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,뭐 평가 할게 뭐있나요 틀어놓고 자면되요ㅎㅎ감상문은 그냥 주제어 보고 자작하면되여
418,22,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,갓직히 온라인 채플 미만 잡할렐루야. 아멘.
419,23,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,오프라인으로 진행됐으면 소감문은 안 써도 됐었는데.. 여러분 소감문 기한 잘 지키세요
420,24,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플이니까..뭐... 교수님 좋으신거 같다
421,25,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면이라  매주 동영상 보고 짧게 소감문만 작성하면 패스!
422,26,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,"채플을 온라인으로 들어서 참 다행이다... 사실 여러모로 애매한 과목. 기독교인에게는 종교 색채가 옅다고 느껴지고, 비기독교인에게는 강하다고 느껴지는... 진짜 종교 얘기로 그냥 교훈 전달 느낌? 공연 채플있으면 그쪽으로 가시는게 더 나을 수도 있음. 1부는 찬양인데 필자는 기독교인이라 그런지 노래 듣고 하는게 좋았음."
423,27,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,강의질이 내가 듣던 싸강 중에 최상이었음 ㅋㅋㅋㅋㅋ 기독교 싫어하는데 이정도면 들을만한 채플이었던 것 같다
424,28,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"논란되는 내용도 없고 간단하게 너무 좋았음. 꽤 좋은 말씀도 많이 해주셨고, 종교 없는 사람이 듣기 괜찮음"
425,29,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 비대면일때 들어야합니다. 듣고 나면 가슴이 웅장해집니다
426,30,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나 비대면 학기의 구세주동영상 퀄도 좋고 귀찮은 부분은 없었다
427,31,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 비대면일때 해야한다고 본다. 나쁘지 않았음
428,32,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 싸강일때 미리미리 들어 채우는 것이 좋다고 생각함. 수업 자체는 좋았다.
429,33,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,그냥저냥 괜찮아요 영어로 써야돼서 좋았어요!!
430,34,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"코로나로 인해 온라인으로 수강했습니다. 화질, 음질 모두 좋아요.강연 시작 전 노래도 좋고, 여러 연사님들로부터 다양한 이야기 들을 수 있어서 유익했습니다!소감문도 분량 많지 않아요. 결석 횟수 넘기지 않도록 주의하세요~"
431,35,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,소감문 작성이 귀찮지만 퀄리티가 좋아서 들을만 했던 수업이다.
432,36,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,음.. 싸강때라 매주 글짜 수 채워서 적어야했던 거 빼고는 괜찮았음 신경 쓴게 보였달까 노래가 좋아서 귀는 맨날 호강했었음 하지만 그래도 송도에서 들었던 실강이 더 재밌었음 ㅠ
433,37,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,노래 좋더라감상문 첨엔 이게 뭐지 했는데 대충 중간에 한 2분 듣고 잘 쓰면 됨
434,38,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,출결 글자수만 채우면 내용 딱히 상관없는것 같음. 처음 노래 하는 부분은 그냥 틀어만 놓고 뒤에 강의 하실때 잠깐 듣고 써도 무리없음
435,39,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,좋아요좋아요 찬송가 부르시는 분 목소리 넘 좋고 듣고 있으면 기분 좋아져욥ㅋㅋㅋㅋㅋㅋㅋ 중간중간 여러 콘텐츠들도 힐링되었습니다 굿굿
436,40,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,완전 고퀄리티임 음질 화질 겁나 좋음 아침에 허겁지겁 뛰어가서 듣는 것보다 100배는 편함
437,41,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"아 진작에 이럴것이지 하 ㅡ.ㅡ 대면강의때는 항상 골치아파서 3결 세가면서 출석했는데, 전자출결하니깐 얼마나 좋아"
438,42,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 재밌더라... 걍 노래하는 거랑 강연? 동시에 2배속으로 듣고 아무말 적어서 내면 됨 근데 노래 듣는거 재밌더라
439,43,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나로 인해 비대면 수업 듣는 학생들에 대한 배려를 채플에서 느낄 줄은 상상도 못했습니다....
440,44,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,좋아요 굿굿 편하게 들었습니다 ㅎㅎ 집에서 편하게 들은 몇 안 되는 강의
441,45,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"감상평쓰는게 귀찮을 수 있으나, 지인 曰 아무소리나 적어서 내도 된다한다1학기 최고 꿀"
442,46,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,무교인데 어느새 채플이 제일 재밌다고 느낌 ㅋㅋㅋ 노래 불러주시는거 좋음
443,47,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,코로나 시국에서 가장 편하게 들을 수 있는 수업             굳
444,48,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강일 때 호다닥 듣고 끝내는 게 최고일 듯. 적당히 흘려 들으면 신자 아니어도 들을 만해요.
445,49,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,온라인 강의라 좋았다... 기독교 얘기만 주구장창 하는 것이 아니라서 그냥 자기계발 얘기다 생각하고 들으면 들을만 함 사실 안 들어도 되어서 좋았다 죄송합니다...ㅋㅋ
446,50,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,온라인으로 듣는 채플은 원하는 시간에 들을 수 있어서 굉장히 좋았습니다. 졸리지 않을 때 채플을 들으니 강의 내용도 잘 들어왔어요!
447,51,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,느낀점 50단어 쓰라는데 애국가 써도 신경 안씀 게임하면서 틀어놓고 대충 아무거나 적으면 되는 개꿀 싸강 채플
448,52,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 코인 채플 만세! 가장 영상 퀄리티 높았던 수업이다
449,53,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플이다.아주 열렬한 신도분들이 가끔 나오는거 빼면 아주 좋았다.
450,54,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,무난. 온라인 채플이라 딴짓하면서 듣기 좋다. 나름 공연도 해주고 재밌는 강연도 간간히 있었다.
451,55,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,온라인 채플이 꿀강오브 꿀강인 것은 팩트지만...그럼에도 채플은 필수면 안되는 과목이 맞다. 종교의 자유좀
452,56,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,감상문 쓰는 것이 은근히 귀찮았지만 50자라서 그래도 괜찮았다
453,57,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,노래 너무 좋아요! 감상문도 쓰기 너무 편해서 좋았어요! 앞으로 채플은 쭉 싸강으로 했으면
454,58,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,소감문만 적당히 쓰면 금방 끝나요 부담없습니다
455,59,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라서 엄청 편하고 좋았음!!! 매주 간단한 소감문만 쓰면  됨
456,60,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"모든 사이버 강의 중 최고의 퀄리티 , 채플로 매주 힐링했습니다"
457,61,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,새내기여서 채플 대면강의 수강 경험은 없지만 싸강으로 하게 된데 훨씬 나은 것 같네요 그냥 대충 듣고 소감 쓰면 돼서 스트레스 없었어요
458,62,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,사람들이 기독교에 갖고 있는 반감을 제외한다면 굳이 점수 5점 미만을 줄 이유가 없는 과목.알찬 내용으로 구성되어 있다고 생각한다.
459,63,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,채플은 원래 뭐... 게을러서 50자 소감문 귀찮았지만 그래도 이게 훨 나은듯
460,64,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플이 최고다... 50자 감상문 쫌 귀찮긴 한데 적당히 강의 내용 반영하고 뻔한 얘기 하다보면 금방 써짐 그리고 차피 패논패라 적당히 결석해도 되고!! 여튼 꿀
461,65,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,코로나 학기 채플 : 감상문 쓰는 것 빼고는 큰 부담 없이 들을 수 있는 수업. 실제 학교에서 채플들으면 어떤 느낌일지 궁금하기도 함.
462,66,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 뭐.. 싸강이니까 틀어놓고 소감문만 잘 채우면 됩니다
463,67,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플 들어라! 그냥 틀어놓고 소감문 대충 쓰면 끝
464,68,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,온라인 강의가 매번 감상문 쓰는것을 제외하고 더 좋은것 같아요! 다양한 분야의 이야기를 많이 들어고 집중도도 높은것 같아요. 출결만 조심하고 온라인 특수상 9번에 3번만 출결 못 하면 NP.
465,69,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,분명히 애국가 써도 출석인정해줄 정도로 출석 내용 안본다그래서 동영상 거의 안듣고 코로나내용만 썼는데 코로나 언급안한 강의는 출석 인정안됨..그래도 패논패과목치고 편안하게 들을수 있어서 좋았던거같음
466,70,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,60.0,20년 1학기,사이버강의라 더 좋았어요!  일주일 안에만 들으면 됐습니다!! 감사합니다
467,71,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,하는건 없었습니다. 채플 틀어놓고 공부하면 좋아요
468,72,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,생각보다 기독교 신앙 자체에 대한 이야기보다는 다양한 주제로 강연을 듣는 느낌이 컸고 재밌었습니다 ~
469,73,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,노래가 좋았습니다! 비대면이라 편하게 들었던 것 같아요
470,74,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,노래 다 좋았고 영상 퀄리티도 다른 강의보다 훨씬 좋았습니다
471,75,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥 채플이니까 듣는 거지 뭐...비대면은 감상문 있어도 개꿀입니다. 꼭 패스하세요
472,76,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,후반에 거의 노래만 하셨는데 배속으로 꼭 들어보세요 ㅎㅎ 기분 좋아집니다
473,77,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 최고입니다. 출석 과제  감상문 50단어라 편했습니다.
474,78,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,퀄리티 좋아요.소감문도 얼마 안되서 앵간하면 P
475,79,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,그냥 저냥 괜찮음.. 싸강 퀄이 내가 듣는 과목 중에서 젤 좋았음 ㅋ..
476,80,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플이라 당연히 로드같은건 없고 좋은 말 좋은 음악 들을 수 있어서 비기독교인 입장에서도 재밌고 유익하다고 느꼈음.
477,81,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면이라 정말 넘 죠았어요 내용도 꽤 유익+재미있었고 시간도 적당했습니다
478,82,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 개꿀입니다 앞으로도 이랬으면 좋겠다 싶을 정도로 편했음
479,83,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플 틀고 밥 먹고 소감 50단어 쓰면 됩니다. 내용은 가끔 재밌다.
480,84,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 개꾸르~~  소감문 50단어인가 쓰고 그걸로 출결반영하는데.. 그냥 꿀이다.
481,85,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥 5분만 듣고 출석 가능. 싸강 한정 최고의 수업입니다.
482,86,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,(비대면 기준)1주일 내에 감상평 써서 출결만 챙기면 된다.
483,87,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면이라서 더더욱 좋았음.... 완전 개꿀!
484,88,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,소감 짧게 제출하는거 제외하면 아무것도 안 해도 됨. 영상 퀄리티도 좋고 노래들으면서 가볍게 들을 수 있음
485,89,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 강의 중 질이 가장 좋았던 것 같습니다. 다 보고 짧은 소감문만 작성하면 됩니다
486,90,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,좋아용 그냥 뭐 듣는거죠 소감문도 일분이면 뚝딱입니다!
487,91,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,출석 과제만 기한 내에 신경써서 하면 전혀 부담스러울 것이 없는 수업입니다.
488,92,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,아무 생각없이 듣다가 몇 개 단어 뽑아서 소감문 쓰면 패스입니다! 비대면이라 더 좋았던 것 같아요 그리고 공연 채플은 비기독교인도 듣기에 매우 좋았습니다!
489,93,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥 노래 들으면서 힐링 좀 하다가 소감문 작성하면 돼요~
490,94,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플이니까 그냥 듣기만 하면 됨. 출결은 강의 소감 쓰는 것이었는데 그리 힘들지 않음.
491,95,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,채플은 채플!그냥 앉아있으면 돼용!출첵만 신경써서 패스받으면 됩니당
492,96,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,싸이버 강의 치고는 수업 퀄리티가 좋았고 사실 내용은 자세히 안듣더라도 충분히 출석 과제 할 수 있어서 꿀이었어요.그래도 노래도 좋았고 마지막에 힐링하는 수업(?) 이런식으로 특별하게 진행한 날도 있어서 괜찮았던것 같아요.
493,97,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,어차피 채플 시간맞는거 들으세요 참고로 이 채플은 영강~
494,98,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,일단 이번에는 비대면 수업이라 어떻게 달라질지는 모르겠지만   영상 보고 감상문(한/영 둘 다 가능) 쓰는 거라 힐링? 되는 수업이었음. 기독교 아니어도 노래 들으면 좀 편해진 것 같았음
495,99,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,은근 꿀이에요 약간 다른 과목으로 지칠 때 이거 들으면서 힐링? 약간 됨 비대면이라 무난히 패-쓰
496,100,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,기독교인 아닌데 노래도 좋고 나름 힐링이었습니당
497,101,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,20.0,20년 1학기,온라인  수업하느라 수고 많으셨습니다.영상을 잘 봤습니다.
498,102,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강채플이라 넘 좋았어요!!! 매주 동영상 두 개 시청 후 감상문 50~120단어만 쓰면 돼서 부담이 없었습니당
499,103,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,매주 동영상보고 감상문만 쓰면 된다.50단어만 쓰면되서 엄청 빨리 쓸 수 있고 너무 좋다.싸강이어서 너무 좋다.
500,104,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이어서 꿀이었다. 노래 제목으로 글자수 채우기 쉬웠다
501,105,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 진짜 꿀이었다. 앞에 내용 조금만 듣고 50자 뚝딱하면 출석 끝이다.
502,106,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,그냥저냥 무난하고 나름 집중해서 들으면 내용이 꽤 알참그리고 찬양 노래 되게 좋음
503,107,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 채플에서 5점을 안줄수가 있을까. 쉽고 내용도 알차다.
504,108,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"비대면 채플! 꿀채플!대다수의 경우 몇배속 해서 딴짓하며 듣다가 몇개의 내용 갖고 감상문 썼지만, 가끔 내용 들어보면 재밌는 것들도 있었음 (예를 들어 유리 관련 일 하는 분 섭외 등.)아 참고로 계속 비대면이라면 주로 첫 영상은 노래만 하고 끝나니 그건 진짜 1도 안 들어도 되고, 두번째 영상이 글 써야할 내용이 담겨있음"
505,109,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"교수님 이름만 나와도 이제 50자 감상문 가능, 아니 영상에 아무 내용이 없어도 50자 감상문 가능할듯"
506,110,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,비대면 채플은 할 게 없습니다. 걍 영상 틀어놓고 딴 짓 하다가 한 5분만 잠깐  들어보고 이를 바탕으로  50단어 감상문 쓰면 끝.
507,111,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,대면은 그냥 출석만 하면 되겠지만 비대면이어도 나쁠 거 없었던 수업. 국강 채플은 뇌절하시는 강연자 분들 꽤 있었던 걸로 아는데 영강은 대체적으로 나쁘지 않았음. 음악 감상하다가 강연은 키워드 몇 개 뽑아서 대강 소감문 쓰면 됌. 5분이면 씀. 채플 음질이 가장 좋았던 것 같네요.
508,112,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 좋았어요 계속 이대로 했으면 하는 과목 ㅎㅎ
509,113,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,80.0,20년 1학기,솔직히 채플 진짜 필요성을 못 느끼지만 그냥 무난무난하게 듣고 소감문 적당히 써서 내면 되긴합니다
510,114,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,오프라인이었으면 어땠을지 모르겠지만 온라인이어서 매우 좋았음. 매주 노래불러주시는분들 퀄 좋아서 놀랐고! 영어채플이고 자막도 부실하지만 나름 리스닝 연습도 되고 나쁘지 않았습니당! 50자 감상문만 내면 되고 올출패스합니다~!!
511,115,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,강의 틀어놓고 나중에 소감문 50자 이상 채우면 됐던 과목 논패면 진짜 대충살았던거...
512,116,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,"열심히 들어도 되고, 대충 들어도 되고, 그냥 꿀인 수업"
513,117,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이어서 괜찮았음. 출석으로 내는 감상문? 같은건 영어여서 빨리 쓸 수 있음
514,118,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 장점. 배속 가능. 멀티태스킹 가능. 50자뚝딱!
515,119,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,영강이라  소감문 쓸 때 더 편함 글자수 쉽게 채워짐
516,120,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,영강이지만 부담없이 들을 수 있어요!! 오히려 영어로 소감문 작성해서 더 편했어요!!
517,121,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 너무 편했다 배속해서 듣고 감상문만 대충 써서 내면 패스
518,122,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강 채플은 최고다 특히 찬양채플은 노래 들을 수 있어서 좋았다
519,123,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라서 득 본 얼마 안 되는 과목 중 하나. 앞으로도 싸강으로 듣고 싶다.
520,124,https://yonsei.everytime.kr/lecture/view/1932385,채플(A),곽호철,100.0,20년 1학기,싸강이라 그런지 정말 꿀이었음. 1.5배속 해놓고 멍때리면서 보거나 대충 감상문만 쓰면 패스-
